row_index,video_id,rally_id,event_rank,clip_id,feature_source,window_start_original,window_end_original,original_len,video_len_after_collation,joints_npy,pos_npy,shuttle_npy,source_video,zero_pose_frames,zero_pose_rate,shuttle_visible_frames,shuttle_visible_rate,player_pos_out_of_unit_range,quality_group,has_phase02_label,stable_key,match_id,set_id,gt_rally_id,ball_round_id,event_frame_original,event_frame_source,stroke_type_ground_truth,player,server,true_label,true_label_name,reference_split
5993,44,88,3,44_88_event_3,yolo,106137,106161,25,25,project/outputs/features_yolo26x_41_44/44/44_88_event_3_joints.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_3_pos.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,25,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,106149,window_midpoint_estimate,,,,-1,,
5994,44,88,4,44_88_event_4,yolo,106161,106221,61,61,project/outputs/features_yolo26x_41_44/44/44_88_event_4_joints.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_4_pos.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,27,0.442623,0,candidate_only_pose_dropout_lt_25,False,,,,,,106191,window_midpoint_estimate,,,,-1,,
5995,44,88,5,44_3_23_1,yolo,106221,106276,56,56,project/outputs/features_yolo26x_41_44/44/44_3_23_1_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_23_1_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_23_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,12,0.214286,0,exact_label_pose_dropout_lt_25,True,44:3:23:1,44,3,23,1,106269,phase02_exact,short service,A,1,11,Top_short service,test
5996,44,88,6,44_3_23_2,yolo,106276,106304,29,29,project/outputs/features_yolo26x_41_44/44/44_3_23_2_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_23_2_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_23_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,29,1.000000,0,exact_label_pose_dropout_lt_25,True,44:3:23:2,44,3,23,2,106289,phase02_exact,lob,B,2,16,Bottom_lob,test
5997,44,88,7,44_3_23_3,yolo,106304,106329,26,26,project/outputs/features_yolo26x_41_44/44/44_3_23_3_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_23_3_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_23_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,19,0.730769,26,1.000000,0,exact_label_pose_dropout_ge_50,True,44:3:23:3,44,3,23,3,106318,phase02_exact,smash,A,3,3,Top_smash,test
5998,44,88,8,44_88_event_8,yolo,106329,106346,18,18,project/outputs/features_yolo26x_41_44/44/44_88_event_8_joints.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_8_pos.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,18,1.000000,18,1.000000,0,candidate_only_all_pose_missing,False,,,,,,106338,window_midpoint_estimate,,,,-1,,
5999,44,88,9,44_88_event_9,yolo,106346,106373,28,28,project/outputs/features_yolo26x_41_44/44/44_88_event_9_joints.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_9_pos.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,17,0.607143,28,1.000000,0,candidate_only_pose_dropout_ge_50,False,,,,,,106360,window_midpoint_estimate,,,,-1,,
6000,44,88,10,44_88_event_10,yolo,106373,106400,28,28,project/outputs/features_yolo26x_41_44/44/44_88_event_10_joints.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_10_pos.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,10,0.357143,22,0.785714,9,candidate_only_pose_dropout_25_50,False,,,,,,106386,window_midpoint_estimate,,,,-1,,
6001,44,88,11,44_88_event_11,yolo,106400,106410,11,11,project/outputs/features_yolo26x_41_44/44/44_88_event_11_joints.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_11_pos.npy,project/outputs/features_yolo26x_41_44/44/44_88_event_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,7,0.636364,22,candidate_only_pose_dropout_lt_25,False,,,,,,106405,window_midpoint_estimate,,,,-1,,
6002,44,89,1,44_89_event_1,yolo,106860,106884,25,25,project/outputs/features_yolo26x_41_44/44/44_89_event_1_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_1_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,4,0.160000,0,candidate_only_pose_dropout_lt_25,False,,,,,,106872,window_midpoint_estimate,,,,-1,,
6003,44,89,2,44_89_event_2,yolo,106884,106912,29,29,project/outputs/features_yolo26x_41_44/44/44_89_event_2_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_2_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,2,0.068966,6,0.206897,0,candidate_only_pose_dropout_lt_25,False,,,,,,106898,window_midpoint_estimate,,,,-1,,
6004,44,89,3,44_89_event_3,yolo,106912,106930,19,19,project/outputs/features_yolo26x_41_44/44/44_89_event_3_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_3_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,13,0.684211,0,candidate_only_pose_dropout_lt_25,False,,,,,,106921,window_midpoint_estimate,,,,-1,,
6005,44,89,4,44_89_event_4,yolo,106930,106947,18,18,project/outputs/features_yolo26x_41_44/44/44_89_event_4_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_4_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,18,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,106938,window_midpoint_estimate,,,,-1,,
6006,44,89,5,44_89_event_5,yolo,106947,106975,29,29,project/outputs/features_yolo26x_41_44/44/44_89_event_5_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_5_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,23,0.793103,0,candidate_only_pose_dropout_lt_25,False,,,,,,106961,window_midpoint_estimate,,,,-1,,
6007,44,89,6,44_89_event_6,yolo,106975,107012,38,38,project/outputs/features_yolo26x_41_44/44/44_89_event_6_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_6_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,20,0.526316,0,candidate_only_pose_dropout_lt_25,False,,,,,,106994,window_midpoint_estimate,,,,-1,,
6008,44,89,7,44_3_24_1,yolo,107012,107044,33,33,project/outputs/features_yolo26x_41_44/44/44_3_24_1_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_24_1_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_24_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,33,1.000000,0,exact_label_pose_dropout_lt_25,True,44:3:24:1,44,3,24,1,107039,phase02_exact,short service,A,1,11,Top_short service,test
6009,44,89,8,44_3_24_2,yolo,107044,107080,37,37,project/outputs/features_yolo26x_41_44/44/44_3_24_2_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_24_2_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_24_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,7,0.189189,37,1.000000,0,exact_label_pose_dropout_lt_25,True,44:3:24:2,44,3,24,2,107061,phase02_exact,lob,B,2,16,Bottom_lob,test
6010,44,89,9,44_3_24_3,yolo,107080,107111,32,32,project/outputs/features_yolo26x_41_44/44/44_3_24_3_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_24_3_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_24_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,19,0.593750,32,1.000000,0,exact_label_pose_dropout_ge_50,True,44:3:24:3,44,3,24,3,107098,phase02_exact,drop,A,2,7,Top_drop,test
6011,44,89,10,44_3_24_4,yolo,107111,107138,28,28,project/outputs/features_yolo26x_41_44/44/44_3_24_4_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_24_4_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_24_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,24,0.857143,28,1.000000,0,exact_label_pose_dropout_ge_50,True,44:3:24:4,44,3,24,4,107123,phase02_exact,net shot,B,3,13,Bottom_net shot,test
6012,44,89,11,44_89_event_11,yolo,107138,107161,24,24,project/outputs/features_yolo26x_41_44/44/44_89_event_11_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_11_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,24,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,107150,window_midpoint_estimate,,,,-1,,
6013,44,89,12,44_89_event_12,yolo,107161,107178,18,18,project/outputs/features_yolo26x_41_44/44/44_89_event_12_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_12_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_12_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,18,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,107170,window_midpoint_estimate,,,,-1,,
6014,44,89,13,44_89_event_13,yolo,107178,107196,19,19,project/outputs/features_yolo26x_41_44/44/44_89_event_13_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_13_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,13,0.684211,0,candidate_only_pose_dropout_lt_25,False,,,,,,107187,window_midpoint_estimate,,,,-1,,
6015,44,89,14,44_89_event_14,yolo,107196,107214,19,19,project/outputs/features_yolo26x_41_44/44/44_89_event_14_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_14_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,11,0.578947,0,candidate_only_pose_dropout_lt_25,False,,,,,,107205,window_midpoint_estimate,,,,-1,,
6016,44,89,15,44_89_event_15,yolo,107214,107234,21,21,project/outputs/features_yolo26x_41_44/44/44_89_event_15_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_15_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,8,0.380952,14,0.666667,0,candidate_only_pose_dropout_25_50,False,,,,,,107224,window_midpoint_estimate,,,,-1,,
6017,44,89,16,44_89_event_16,yolo,107234,107269,36,36,project/outputs/features_yolo26x_41_44/44/44_89_event_16_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_16_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_16_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,3,0.083333,21,0.583333,0,candidate_only_pose_dropout_lt_25,False,,,,,,107252,window_midpoint_estimate,,,,-1,,
6018,44,89,17,44_89_event_17,yolo,107269,107304,36,36,project/outputs/features_yolo26x_41_44/44/44_89_event_17_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_17_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,16,0.444444,0,candidate_only_pose_dropout_lt_25,False,,,,,,107286,window_midpoint_estimate,,,,-1,,
6019,44,89,18,44_89_event_18,yolo,107304,107332,29,29,project/outputs/features_yolo26x_41_44/44/44_89_event_18_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_18_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_18_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,3,0.103448,20,0.689655,0,candidate_only_pose_dropout_lt_25,False,,,,,,107318,window_midpoint_estimate,,,,-1,,
6020,44,89,19,44_89_event_19,yolo,107332,107356,25,25,project/outputs/features_yolo26x_41_44/44/44_89_event_19_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_19_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_19_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,4,0.160000,17,0.680000,0,candidate_only_pose_dropout_lt_25,False,,,,,,107344,window_midpoint_estimate,,,,-1,,
6021,44,89,20,44_89_event_20,yolo,107356,107378,23,23,project/outputs/features_yolo26x_41_44/44/44_89_event_20_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_20_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_20_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,12,0.521739,6,0.260870,0,candidate_only_pose_dropout_ge_50,False,,,,,,107367,window_midpoint_estimate,,,,-1,,
6022,44,89,21,44_89_event_21,yolo,107378,107420,43,43,project/outputs/features_yolo26x_41_44/44/44_89_event_21_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_21_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_21_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,10,0.232558,16,0.372093,0,candidate_only_pose_dropout_lt_25,False,,,,,,107399,window_midpoint_estimate,,,,-1,,
6023,44,89,22,44_89_event_22,yolo,107420,107460,41,41,project/outputs/features_yolo26x_41_44/44/44_89_event_22_joints.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_22_pos.npy,project/outputs/features_yolo26x_41_44/44/44_89_event_22_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,27,0.658537,13,0.317073,15,candidate_only_pose_dropout_ge_50,False,,,,,,107440,window_midpoint_estimate,,,,-1,,
6024,44,90,1,44_90_event_1,yolo,107580,107626,47,47,project/outputs/features_yolo26x_41_44/44/44_90_event_1_joints.npy,project/outputs/features_yolo26x_41_44/44/44_90_event_1_pos.npy,project/outputs/features_yolo26x_41_44/44/44_90_event_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,15,0.319149,0,candidate_only_pose_dropout_lt_25,False,,,,,,107603,window_midpoint_estimate,,,,-1,,
6025,44,90,2,44_3_25_1,yolo,107626,107674,49,49,project/outputs/features_yolo26x_41_44/44/44_3_25_1_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_1_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,17,0.346939,0,exact_label_pose_dropout_lt_25,True,44:3:25:1,44,3,25,1,107665,phase02_exact,short service,A,1,11,Top_short service,test
6026,44,90,3,44_3_25_2,yolo,107674,107703,30,30,project/outputs/features_yolo26x_41_44/44/44_3_25_2_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_2_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,1,0.033333,30,1.000000,0,exact_label_pose_dropout_lt_25,True,44:3:25:2,44,3,25,2,107691,phase02_exact,net shot,B,2,13,Bottom_net shot,test
6027,44,90,4,44_3_25_3,yolo,107703,107732,30,30,project/outputs/features_yolo26x_41_44/44/44_3_25_3_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_3_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,1,0.033333,30,1.000000,0,exact_label_pose_dropout_lt_25,True,44:3:25:3,44,3,25,3,107721,phase02_exact,net shot,A,2,1,Top_net shot,test
6028,44,90,5,44_3_25_4,yolo,107732,107756,25,25,project/outputs/features_yolo26x_41_44/44/44_3_25_4_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_4_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,7,0.280000,25,1.000000,0,exact_label_pose_dropout_25_50,True,44:3:25:4,44,3,25,4,107746,phase02_exact,lob,B,2,16,Bottom_lob,test
6029,44,90,6,44_90_event_6,yolo,107756,107776,21,21,project/outputs/features_yolo26x_41_44/44/44_90_event_6_joints.npy,project/outputs/features_yolo26x_41_44/44/44_90_event_6_pos.npy,project/outputs/features_yolo26x_41_44/44/44_90_event_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,9,0.428571,21,1.000000,0,candidate_only_pose_dropout_25_50,False,,,,,,107766,window_midpoint_estimate,,,,-1,,
6030,44,90,7,44_3_25_5,yolo,107776,107794,19,19,project/outputs/features_yolo26x_41_44/44/44_3_25_5_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_5_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,18,0.947368,19,1.000000,0,exact_label_pose_dropout_ge_50,True,44:3:25:5,44,3,25,5,107792,phase02_exact,back-court drive,A,2,6,Top_drive,test
6031,44,90,8,44_3_25_6,yolo,107794,107820,27,27,project/outputs/features_yolo26x_41_44/44/44_3_25_6_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_6_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,15,0.555556,27,1.000000,0,exact_label_pose_dropout_ge_50,True,44:3:25:6,44,3,25,6,107806,phase02_exact,push,B,2,20,Bottom_push,test
6032,44,90,9,44_3_25_7,yolo,107820,107850,31,31,project/outputs/features_yolo26x_41_44/44/44_3_25_7_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_7_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,22,0.709677,31,1.000000,0,exact_label_pose_dropout_ge_50,True,44:3:25:7,44,3,25,7,107839,phase02_exact,passive drop,A,2,7,Top_drop,test
6033,44,90,10,44_3_25_8,yolo,107850,107882,33,33,project/outputs/features_yolo26x_41_44/44/44_3_25_8_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_8_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,13,0.393939,33,1.000000,0,exact_label_pose_dropout_25_50,True,44:3:25:8,44,3,25,8,107864,phase02_exact,lob,B,2,16,Bottom_lob,test
6034,44,90,11,44_3_25_10,yolo,107882,107918,37,37,project/outputs/features_yolo26x_41_44/44/44_3_25_10_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_10_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_10_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,19,0.513514,37,1.000000,0,exact_label_pose_dropout_ge_50,True,44:3:25:10,44,3,25,10,107907,phase02_exact,defensive return drive,B,2,18,Bottom_drive,test
6035,44,90,12,44_3_25_11,yolo,107918,107945,28,28,project/outputs/features_yolo26x_41_44/44/44_3_25_11_joints.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_11_pos.npy,project/outputs/features_yolo26x_41_44/44/44_3_25_11_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,4,0.142857,28,1.000000,0,exact_label_pose_dropout_lt_25,True,44:3:25:11,44,3,25,11,107935,phase02_exact,push,A,3,8,Top_push,test
6036,44,90,13,44_90_event_13,yolo,107945,107966,22,22,project/outputs/features_yolo26x_41_44/44/44_90_event_13_joints.npy,project/outputs/features_yolo26x_41_44/44/44_90_event_13_pos.npy,project/outputs/features_yolo26x_41_44/44/44_90_event_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,22,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,107956,window_midpoint_estimate,,,,-1,,
6037,44,90,14,44_90_event_14,yolo,107966,107984,19,19,project/outputs/features_yolo26x_41_44/44/44_90_event_14_joints.npy,project/outputs/features_yolo26x_41_44/44/44_90_event_14_pos.npy,project/outputs/features_yolo26x_41_44/44/44_90_event_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,0,0.000000,19,1.000000,0,candidate_only_pose_dropout_lt_25,False,,,,,,107975,window_midpoint_estimate,,,,-1,,
