row_index,video_id,rally_id,event_rank,clip_id,feature_alias_source_clip_id,feature_source,window_strategy,player_order,event_offset_frames,window_start_original,window_end_original,original_len,video_len_after_collation,joints_npy,pos_npy,shuttle_npy,source_video,validity_npz,zero_pose_frames,zero_pose_rate,pose_missing_rate,position_missing_rate,p1_pose_valid_rate,p2_pose_valid_rate,p1_position_valid_rate,p2_position_valid_rate,both_pose_missing_rate,both_position_missing_rate,pose_tensor_zero_rate,position_tensor_zero_rate,shuttle_visible_frames,shuttle_visible_rate,player_pos_out_of_unit_range,player_side_inconsistent_rate,quality_group,has_phase02_label,stable_key,match_id,set_id,gt_rally_id,ball_round_id,event_frame_original,event_frame_source,stroke_type_ground_truth,player,server,true_label,true_label_name,reference_split
2881,44,74,13,44_3_8_13,,yolo26x_tracked,bst-compatible,"Top,Bottom",11,87585,87631,47,47,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_13_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_13_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_13_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_13_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.089487,0.000000,47,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:8:13,44,3,8,13,87596,phase09_exact,return net,A,2,14,Bottom_return net,test
2882,44,74,14,44_3_8_14,,yolo26x_tracked,bst-compatible,"Top,Bottom",29,87596,87664,69,69,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_14_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_14_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_14_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_14_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.091645,0.000000,69,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:8:14,44,3,8,14,87625,phase09_exact,lob,B,2,4,Top_lob,test
2883,44,74,15,44_3_8_15,,yolo26x_tracked,bst-compatible,"Top,Bottom",33,87625,87705,81,81,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_15_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_15_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_15_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_15_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.109477,0.000000,73,0.901235,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:8:15,44,3,8,15,87658,phase09_exact,clear,A,2,17,Bottom_clear,test
2884,44,74,16,44_3_8_16,,yolo26x_tracked,bst-compatible,"Top,Bottom",41,87658,87729,72,72,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_16_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_16_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_16_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_16_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.115809,0.000000,64,0.888889,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:8:16,44,3,8,16,87699,phase09_exact,wrist smash,B,2,3,Top_smash,test
2885,44,74,17,44_3_8_17,,yolo26x_tracked,bst-compatible,"Top,Bottom",24,87699,87758,60,60,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_17_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_17_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_17_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_17_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.106373,0.000000,60,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:8:17,44,3,8,17,87723,phase09_exact,net shot,A,2,13,Bottom_net shot,test
2886,44,74,18,44_3_8_18,,yolo26x_tracked,bst-compatible,"Top,Bottom",29,87723,87796,74,74,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_18_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_18_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_18_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_18_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.098768,0.000000,74,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:8:18,44,3,8,18,87752,phase09_exact,lob,B,2,4,Top_lob,test
2887,44,74,19,44_3_8_19,,yolo26x_tracked,bst-compatible,"Top,Bottom",38,87752,87804,53,53,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_19_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_19_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_19_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_8_19_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.09434,0.000000,53,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:8:19,44,3,8,19,87790,phase09_exact,clear,A,3,17,Bottom_clear,test
2888,44,75,1,44_3_9_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,89114,89151,38,38,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_1_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.10178,0.000000,32,0.842105,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:9:1,44,3,9,1,89129,phase09_exact,short service,B,1,11,Top_short service,test
2889,44,75,2,44_3_9_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",16,89129,89166,38,38,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_2_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.114551,0.000000,38,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:9:2,44,3,9,2,89145,phase09_exact,push,A,2,20,Bottom_push,test
2890,44,75,3,44_3_9_3,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,89145,89176,32,32,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_3_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.102022,0.000000,32,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:9:3,44,3,9,3,89160,phase09_exact,return net,B,2,2,Top_return net,test
2891,44,75,4,44_3_9_4,,yolo26x_tracked,bst-compatible,"Top,Bottom",10,89160,89184,25,25,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_9_4_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.094118,0.000000,25,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:9:4,44,3,9,4,89170,phase09_exact,cross-court net shot,A,3,22,Bottom_cross-court net shot,test
2892,44,76,1,44_3_10_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,90023,90062,40,40,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_1_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.091176,0.000000,40,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:1,44,3,10,1,90038,phase09_exact,short service,B,1,11,Top_short service,test
2893,44,76,2,44_3_10_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",18,90038,90086,49,49,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_2_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.098439,0.000000,49,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:2,44,3,10,2,90056,phase09_exact,net shot,A,2,13,Bottom_net shot,test
2894,44,76,3,44_3_10_3,,yolo26x_tracked,bst-compatible,"Top,Bottom",24,90056,90112,57,57,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_3_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.105779,0.000000,57,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:3,44,3,10,3,90080,phase09_exact,net shot,B,2,1,Top_net shot,test
2895,44,76,4,44_3_10_4,,yolo26x_tracked,bst-compatible,"Top,Bottom",26,90080,90148,69,69,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_4_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.111679,0.000000,69,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:4,44,3,10,4,90106,phase09_exact,lob,A,2,16,Bottom_lob,test
2896,44,76,5,44_3_10_5,,yolo26x_tracked,bst-compatible,"Top,Bottom",36,90106,90163,58,58,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_5_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.106237,0.000000,58,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:5,44,3,10,5,90142,phase09_exact,smash,B,2,3,Top_smash,test
2897,44,76,6,44_3_10_6,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,90142,90193,52,52,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_6_validity.npz,1,0.019230999999999998,0.019230999999999998,0.019230999999999998,0.961538,1.000000,0.961538,1.000000,0.000000,0.000000,0.117081,0.019231,52,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:6,44,3,10,6,90157,phase09_exact,return net,A,2,14,Bottom_return net,test
2898,44,76,7,44_3_10_7,,yolo26x_tracked,bst-compatible,"Top,Bottom",30,90157,90220,64,64,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_7_validity.npz,1,0.015625,0.015625,0.015625,0.968750,1.000000,0.968750,1.000000,0.000000,0.000000,0.118566,0.015625,64,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:7,44,3,10,7,90187,phase09_exact,net shot,B,2,1,Top_net shot,test
2899,44,76,8,44_3_10_8,,yolo26x_tracked,bst-compatible,"Top,Bottom",27,90187,90249,63,63,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_8_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_8_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_8_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_8_validity.npz,6,0.09523799999999993,0.09523799999999993,0.09523799999999993,0.809524,1.000000,0.809524,1.000000,0.000000,0.000000,0.193511,0.095238,63,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:8,44,3,10,8,90214,phase09_exact,net shot,A,2,13,Bottom_net shot,test
2900,44,76,9,44_3_10_9,,yolo26x_tracked,bst-compatible,"Top,Bottom",29,90214,90257,44,44,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_9_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_9_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_9_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_10_9_validity.npz,9,0.20454550000000005,0.20454550000000005,0.20454550000000005,0.590909,1.000000,0.590909,1.000000,0.000000,0.000000,0.294786,0.204545,44,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:10:9,44,3,10,9,90243,phase09_exact,net shot,B,3,1,Top_net shot,test
2901,44,77,1,44_3_11_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,90959,91012,54,54,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_1_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.10512,0.000000,50,0.925926,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:11:1,44,3,11,1,90974,phase09_exact,long service,A,1,24,Bottom_long service,test
2902,44,77,2,44_3_11_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",32,90974,91029,56,56,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_2_validity.npz,6,0.10714299999999999,0.10714299999999999,0.10714299999999999,0.785714,1.000000,0.785714,1.000000,0.000000,0.000000,0.21271,0.107143,56,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:11:2,44,3,11,2,91006,phase09_exact,smash,B,2,3,Top_smash,test
2903,44,77,3,44_3_11_3,,yolo26x_tracked,bst-compatible,"Top,Bottom",17,91006,91056,51,51,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_3_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_3_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_3_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_3_validity.npz,6,0.11764700000000006,0.11764700000000006,0.11764700000000006,0.764706,1.000000,0.764706,1.000000,0.000000,0.000000,0.216263,0.117647,51,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:11:3,44,3,11,3,91023,phase09_exact,return net,A,2,14,Bottom_return net,test
2904,44,77,4,44_3_11_4,,yolo26x_tracked,bst-compatible,"Top,Bottom",27,91023,91096,74,74,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_4_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_4_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_4_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_4_validity.npz,2,0.02027050000000008,0.02027050000000008,0.02027050000000008,0.959459,1.000000,0.959459,1.000000,0.000000,0.000000,0.107114,0.020270,74,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:11:4,44,3,11,4,91050,phase09_exact,lob,B,2,4,Top_lob,test
2905,44,77,5,44_3_11_5,,yolo26x_tracked,bst-compatible,"Top,Bottom",40,91050,91115,66,66,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_5_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_5_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_5_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_5_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.092023,0.000000,66,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:11:5,44,3,11,5,91090,phase09_exact,back-court drive,A,2,18,Bottom_drive,test
2906,44,77,6,44_3_11_6,,yolo26x_tracked,bst-compatible,"Top,Bottom",19,91090,91138,49,49,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_6_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_6_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_6_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_6_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.106543,0.000000,49,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:11:6,44,3,11,6,91109,phase09_exact,return net,B,2,2,Top_return net,test
2907,44,77,7,44_3_11_7,,yolo26x_tracked,bst-compatible,"Top,Bottom",23,91109,91146,38,38,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_7_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_7_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_7_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_11_7_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.105263,0.000000,38,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:11:7,44,3,11,7,91132,phase09_exact,push,A,3,20,Bottom_push,test
2908,44,78,1,44_3_12_1,,yolo26x_tracked,bst-compatible,"Top,Bottom",15,91899,91944,46,46,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_12_1_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_12_1_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_12_1_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_12_1_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.090793,0.000000,42,0.913043,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:12:1,44,3,12,1,91914,phase09_exact,short service,A,1,23,Bottom_short service,test
2909,44,78,2,44_3_12_2,,yolo26x_tracked,bst-compatible,"Top,Bottom",24,91914,91980,67,67,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_12_2_joints.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_12_2_pos.npy,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_12_2_shuttle.npy,project/dataset/ShuttleSet_raw_videos/44 - Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals.mp4,project/outputs/features_yolo26x_bst_tracked_phase02_41_44/44/44_3_12_2_validity.npz,0,0.0,0.0,0.0,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.091967,0.000000,67,1.0,0,0.000000,exact_label_pose_dropout_lt_25,True,44:3:12:2,44,3,12,2,91938,phase09_exact,lob,B,2,4,Top_lob,test
