row_index,split,clip_id,source_branch,class_name,label,original_len,video_len_after_collation
23908,train,32_3_25_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_25_5,Bottom_推球,20,63,63
23909,train,32_3_30_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_30_11,Bottom_推球,20,41,41
23910,train,32_3_32_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_32_14,Bottom_推球,20,42,42
23911,train,32_3_34_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_34_8,Bottom_推球,20,62,62
23912,train,32_3_37_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_37_8,Bottom_推球,20,62,62
23913,train,32_3_40_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_40_13,Bottom_推球,20,70,70
23914,train,32_3_40_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_40_9,Bottom_推球,20,59,59
23915,train,32_3_4_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_4_12,Bottom_推球,20,46,46
23916,train,32_3_4_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_4_6,Bottom_推球,20,75,75
23917,train,32_3_5_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_5_5,Bottom_推球,20,67,67
23918,train,32_3_6_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_6_15,Bottom_推球,20,82,82
23919,train,32_3_6_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_6_3,Bottom_推球,20,67,67
23920,train,32_3_9_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_9_11,Bottom_推球,20,70,70
23921,train,32_3_9_25,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_9_25,Bottom_推球,20,70,70
23922,train,32_3_9_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/32_3_9_7,Bottom_推球,20,62,62
23923,train,33_1_12_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_12_2,Bottom_推球,20,55,55
23924,train,33_1_14_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_14_8,Bottom_推球,20,48,48
23925,train,33_1_17_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_17_3,Bottom_推球,20,38,38
23926,train,33_1_19_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_19_2,Bottom_推球,20,54,54
23927,train,33_1_2_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_2_2,Bottom_推球,20,60,60
23928,train,33_1_30_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_30_2,Bottom_推球,20,67,67
23929,train,33_1_33_13,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_33_13,Bottom_推球,20,32,32
23930,train,33_1_4_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_4_2,Bottom_推球,20,60,60
23931,train,33_1_4_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_4_6,Bottom_推球,20,60,60
23932,train,33_1_9_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_9_16,Bottom_推球,20,42,42
23933,train,33_1_9_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_1_9_6,Bottom_推球,20,49,49
23934,train,33_2_19_26,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_2_19_26,Bottom_推球,20,61,61
23935,train,33_2_24_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_2_24_2,Bottom_推球,20,39,39
23936,train,33_2_24_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_2_24_4,Bottom_推球,20,29,29
23937,train,33_2_29_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_2_29_3,Bottom_推球,20,30,30
23938,train,33_2_4_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/33_2_4_5,Bottom_推球,20,46,46
23939,train,34_1_10_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_10_5,Bottom_推球,20,64,64
23940,train,34_1_11_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_11_2,Bottom_推球,20,45,45
23941,train,34_1_14_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_14_5,Bottom_推球,20,51,51
23942,train,34_1_15_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_15_2,Bottom_推球,20,60,60
23943,train,34_1_15_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_15_6,Bottom_推球,20,46,46
23944,train,34_1_18_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_18_2,Bottom_推球,20,72,72
23945,train,34_1_19_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_19_7,Bottom_推球,20,68,68
23946,train,34_1_1_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_1_5,Bottom_推球,20,59,59
23947,train,34_1_20_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_20_4,Bottom_推球,20,60,60
23948,train,34_1_26_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_26_12,Bottom_推球,20,67,67
23949,train,34_1_28_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_28_7,Bottom_推球,20,67,67
23950,train,34_1_32_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_32_15,Bottom_推球,20,60,60
23951,train,34_1_7_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_7_2,Bottom_推球,20,47,47
23952,train,34_1_8_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_1_8_4,Bottom_推球,20,70,70
23953,train,34_2_11_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_2_11_5,Bottom_推球,20,46,46
23954,train,34_2_13_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_2_13_6,Bottom_推球,20,67,67
23955,train,34_2_17_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_2_17_8,Bottom_推球,20,73,73
23956,train,34_2_22_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_2_22_2,Bottom_推球,20,46,46
23957,train,34_2_24_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_2_24_2,Bottom_推球,20,49,49
23958,train,34_2_7_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_2_7_6,Bottom_推球,20,69,69
23959,train,34_2_8_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_2_8_6,Bottom_推球,20,60,60
23960,train,34_2_9_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/34_2_9_6,Bottom_推球,20,66,66
23961,train,3_1_10_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_10_11,Bottom_推球,20,42,42
23962,train,3_1_12_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_12_2,Bottom_推球,20,50,50
23963,train,3_1_12_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_12_6,Bottom_推球,20,57,57
23964,train,3_1_14_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_14_2,Bottom_推球,20,52,52
23965,train,3_1_14_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_14_6,Bottom_推球,20,60,60
23966,train,3_1_15_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_15_10,Bottom_推球,20,49,49
23967,train,3_1_15_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_15_8,Bottom_推球,20,54,54
23968,train,3_1_16_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_16_2,Bottom_推球,20,49,49
23969,train,3_1_16_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_16_6,Bottom_推球,20,38,38
23970,train,3_1_17_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_17_3,Bottom_推球,20,57,57
23971,train,3_1_18_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_18_10,Bottom_推球,20,55,55
23972,train,3_1_18_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_18_6,Bottom_推球,20,57,57
23973,train,3_1_19_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_19_11,Bottom_推球,20,50,50
23974,train,3_1_19_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_19_7,Bottom_推球,20,50,50
23975,train,3_1_1_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_1_2,Bottom_推球,20,58,58
23976,train,3_1_21_21,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_21_21,Bottom_推球,20,39,39
23977,train,3_1_21_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_21_5,Bottom_推球,20,47,47
23978,train,3_1_21_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_21_9,Bottom_推球,20,53,53
23979,train,3_1_22_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_22_10,Bottom_推球,20,61,61
23980,train,3_1_22_16,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_22_16,Bottom_推球,20,67,67
23981,train,3_1_22_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_22_2,Bottom_推球,20,38,38
23982,train,3_1_23_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_23_10,Bottom_推球,20,35,35
23983,train,3_1_23_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_23_8,Bottom_推球,20,59,59
23984,train,3_1_24_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_24_5,Bottom_推球,20,49,49
23985,train,3_1_25_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_25_2,Bottom_推球,20,38,38
23986,train,3_1_26_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_26_3,Bottom_推球,20,57,57
23987,train,3_1_27_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_27_2,Bottom_推球,20,48,48
23988,train,3_1_27_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_27_6,Bottom_推球,20,48,48
23989,train,3_1_29_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_29_11,Bottom_推球,20,36,36
23990,train,3_1_2_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_2_15,Bottom_推球,20,59,59
23991,train,3_1_2_19,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_2_19,Bottom_推球,20,49,49
23992,train,3_1_2_25,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_2_25,Bottom_推球,20,65,65
23993,train,3_1_2_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_2_5,Bottom_推球,20,50,50
23994,train,3_1_30_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_30_2,Bottom_推球,20,44,44
23995,train,3_1_37_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_37_3,Bottom_推球,20,50,50
23996,train,3_1_39_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_39_3,Bottom_推球,20,35,35
23997,train,3_1_3_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_3_2,Bottom_推球,20,44,44
23998,train,3_1_40_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_40_14,Bottom_推球,20,44,44
23999,train,3_1_40_24,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_40_24,Bottom_推球,20,43,43
24000,train,3_1_4_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_4_11,Bottom_推球,20,58,58
24001,train,3_1_6_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_6_12,Bottom_推球,20,51,51
24002,train,3_1_6_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_6_14,Bottom_推球,20,47,47
24003,train,3_1_6_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_6_6,Bottom_推球,20,54,54
24004,train,3_1_8_6,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_1_8_6,Bottom_推球,20,50,50
24005,train,3_2_15_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_15_3,Bottom_推球,20,64,64
24006,train,3_2_17_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_17_12,Bottom_推球,20,63,63
24007,train,3_2_19_14,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_19_14,Bottom_推球,20,62,62
24008,train,3_2_21_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_21_3,Bottom_推球,20,53,53
24009,train,3_2_21_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_21_7,Bottom_推球,20,35,35
24010,train,3_2_22_20,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_22_20,Bottom_推球,20,67,67
24011,train,3_2_27_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_27_2,Bottom_推球,20,55,55
24012,train,3_2_28_15,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_28_15,Bottom_推球,20,62,62
24013,train,3_2_30_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_30_2,Bottom_推球,20,50,50
24014,train,3_2_32_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_32_2,Bottom_推球,20,53,53
24015,train,3_2_35_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_35_3,Bottom_推球,20,59,59
24016,train,3_2_37_27,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_37_27,Bottom_推球,20,65,65
24017,train,3_2_37_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_37_7,Bottom_推球,20,62,62
24018,train,3_2_6_10,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_6_10,Bottom_推球,20,50,50
24019,train,3_2_6_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_6_2,Bottom_推球,20,55,55
24020,train,3_2_8_1,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_8_1,Bottom_推球,20,52,52
24021,train,3_2_8_9,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_8_9,Bottom_推球,20,67,67
24022,train,3_2_9_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/3_2_9_2,Bottom_推球,20,56,56
24023,train,4_1_10_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_10_2,Bottom_推球,20,60,60
24024,train,4_1_17_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_17_12,Bottom_推球,20,65,65
24025,train,4_1_17_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_17_2,Bottom_推球,20,54,54
24026,train,4_1_18_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_18_11,Bottom_推球,20,66,66
24027,train,4_1_28_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_28_3,Bottom_推球,20,63,63
24028,train,4_1_33_11,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_33_11,Bottom_推球,20,59,59
24029,train,4_1_37_12,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_37_12,Bottom_推球,20,57,57
24030,train,4_1_38_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_38_8,Bottom_推球,20,56,56
24031,train,4_1_5_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_5_2,Bottom_推球,20,62,62
24032,train,4_1_7_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_1_7_2,Bottom_推球,20,61,61
24033,train,4_2_10_5,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_2_10_5,Bottom_推球,20,56,56
24034,train,4_2_13_4,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_2_13_4,Bottom_推球,20,52,52
24035,train,4_2_13_8,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_2_13_8,Bottom_推球,20,36,36
24036,train,4_2_15_3,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_2_15_3,Bottom_推球,20,51,51
24037,train,4_2_17_19,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_2_17_19,Bottom_推球,20,35,35
24038,train,4_2_22_7,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_2_22_7,Bottom_推球,20,61,61
24039,train,4_2_25_2,project/dataset/ShuttleSet/merged_seq100_between_2_hits_with_max_limits/train/Bottom_推球/4_2_25_2,Bottom_推球,20,50,50
